longitude,latitude
-74.4480782103637,39.54688014854217
-74.41953426734457,39.54674110159491
-74.39099052714305,39.54659504547686
-74.3339036950747,39.546281906341314
-74.24827521735327,39.545759632878394
-75.30453797331752,39.56989113164231
-75.27598352353593,39.56996244982131
-75.24742897722781,39.57002675219305
-75.21887434437978,39.570084038690865
-75.19031963497864,39.570134309255295
-75.16176485901129,39.57017756383423
-75.13321002646488,39.57021380238277
-75.1046551473266,39.57024302486336
-75.07610023158381,39.57026523124566
-75.04754528922388,39.57028042150666
-75.01899033023432,39.57028859563061
-74.9904353646026,39.570289753608996
-74.96188040231625,39.57028389544064
-74.9333254533628,39.57027102113162
-74.9047705277297,39.57025113069527
-74.87621563540439,39.57022422415225
-74.84766078637425,39.57019030153045
-74.81910599062651,39.57014936286507
-74.79055125814834,39.57010140819856
-74.76199659892673,39.570046437580665
-74.73344202294852,39.5699844510684
-74.70488754020037,39.569915448726086
-74.67633316066876,39.56983943062525
-74.6477788943399,39.56975639684477
-74.61922475119975,39.56966634747077
-74.59067074123405,39.569569282596646
-74.56211687442821,39.569465202323066
-74.5335631607673,39.569354106757984
-74.50500961023612,39.56923599601664
-74.47645623281903,39.569110870221515
-74.4479030385001,39.5689787295024
-74.4193500372629,39.56883957399633
-74.39079723909066,39.56869340384765
-74.3622446539661,39.568540219207925
-74.33369229187151,39.56838002023604
-75.33319812230657,39.591911944853216
-75.30463470919894,39.59199033991575
-75.27607118944843,39.59206171376838
-75.24750757305361,39.592126066337066
-75.21894387001326,39.59218339755501
-75.19038009032634,39.59223370736274
-75.16181624399202,39.592276995708026
-75.13325234100957,39.592313262545964
-75.1046883913784,39.592342507838914
-75.07612440509803,39.59236473155652
-75.04756039216808,39.592379933675716
-75.01899636258815,39.59238811418075
-74.99043232635799,39.592389273063105
-74.96186829347728,39.5923834103216
-74.93330427394574,39.59237052596231
-74.90474027776301,39.5923506199986
-74.87617631492873,39.59232369245113
-74.84761239544243,39.592289743347855
-74.81904852930356,39.59224877272399
-74.79048472651147,39.592200780622065
-74.76192099706535,39.592145767091864
-74.73335735096421,39.59208373219049
-74.70479379820692,39.59201467598233
-74.6762303487921,39.591938598539
-74.64766701271822,39.59185549993949
-74.61910379998336,39.59176538027001
-74.59054072058545,39.59166823962407
-74.5619777845221,39.591564078102486
-74.53341500179059,39.59145289581333
-74.50485238238785,39.591334692871975
-74.47628993631047,39.591209469401086
-74.44772767355465,39.59107722553056
-74.4191656041162,39.59093796139765
-74.39060373799049,39.59079167714686
-74.36204208517243,39.59063837292996
-74.33348065565647,39.59047804890599
-74.2192373704852,39.58976655817584
-75.36187642082945,39.6139255245802
-75.33330404466818,39.614011007439835
-75.3047315517233,39.61408946369097
-75.27615895200528,39.61416089325218
-75.24758625552496,39.614225296049284
-75.21901347229331,39.61428267201544
-75.1904406123215,39.61433302109107
-75.1618676856209,39.61437634322391
-75.13329470220299,39.614412638368975
-75.1047216720794,39.614441906488594
-75.07614860526188,39.614464147552376
-75.0475755117622,39.61447936153722
-75.01900240159226,39.614487548427334
-74.99042928476393,39.61448870821424
-74.96185617128916,39.61448284089671
-74.93328307117983,39.614469946480845
-74.90470999444786,39.61445002498003
-74.87613695110502,39.614423076414944
-74.84756395116312,39.614389100813575
-74.81899100463382,39.61434809821118
-74.79041812152862,39.61430006865035
-74.76184531185895,39.61424501218094
-74.73327258563603,39.61418292886009
-74.70469995287094,39.614113818752266
-74.67612742357453,39.61403768192924
-74.64755500775742,39.61395451847002
-74.61898271542995,39.613864328460956
-74.59041055660225,39.6137671119957
-74.56183854128412,39.61366286917512
-74.53326667948505,39.6135516001075
-74.50469498121417,39.6134333049083
-74.47612345648028,39.61330798370036
-74.4475521152918,39.61317563661374
-74.41898096765671,39.61303626378586
-74.39041002358259,39.61288986536138
-74.36183929307656,39.612736441492274
-74.33326878614528,39.61257599233782
-74.30469851279493,39.612408518064534
-74.27612848303112,39.61223401884628
-74.19041995530726,39.61166837336942
-75.39057288859746,39.63593185433446
-75.3619915496799,39.636024435907515
-75.3334100838135,39.636109985477574
-75.30482850102078,39.63618850295574
-75.27624681132448,39.63625998826049
-75.24766502474768,39.63632444131757
-75.21908315131353,39.63638186206001
-75.19050120104546,39.636432250428214
-75.16191918396709,39.636475606369814
-75.1333371101021,39.636511929839784
-75.10475498947439,39.6365412208004
-75.07617283210787,39.63656347922124
-75.04759064802663,39.636578705079174
-75.01900844725473,39.6365868983584
-74.99042623981634,39.63658805905041
-74.96184403573558,39.63658218715399
-74.9332618450366,39.63656928267523
-74.90467967774353,39.63654934562756
-74.8760975438804,39.63652237603165
-74.84751545347125,39.636488373915554
-74.81893341653992,39.63644733931457
-74.7903514431102,39.6363992722713
-74.76176954320574,39.6363441728357
-74.73318772685,39.63628204106498
-74.70460600406626,39.636212877023695
-74.6760243848776,39.63613668078366
-74.6474428793069,39.636053452424015
-74.61886149737673,39.63596319203122
-74.59028024910943,39.635865899699006
-74.56169914452703,39.635761575528434
-74.53311819365123,39.635650219627834
-74.50453740650342,39.63553183211288
-74.47595679310463,39.63540641310654
-74.44737636347546,39.63527396273903
-74.41879612763617,39.63513448114793
-74.39021609560652,39.6349879684781
-74.36163627740586,39.634834424881696
-74.3330566830531,39.63467385051816
-74.3044773225666,39.63450624555428
-74.27589820596422,39.63433161016406
-74.19016241963224,39.633765523285625
-75.41928754532077,39.65793091761407
-75.39069724396924,39.658030608819665
-75.36210680547921,39.6581232626318
-75.33351623988516,39.65820887895419
-75.30492555722184,39.65828745769786
-75.27633476752429,39.65835899878118
-75.24774388082774,39.65842350212979
-75.21915290716768,39.65848096767668
-75.19056185657979,39.658531395362125
-75.1619707390999,39.65857478513373
-75.13337956476398,39.658611136946405
-75.10478834360816,39.658640450762384
-75.07619708566864,39.658662726551185
-75.0476058009817,39.65867796428968
-75.01901449958373,39.65868616396203
-74.9904231915111,39.658687325559704
-74.9618318868002,39.6586814490815
-74.93324059548746,39.65866853453354
-74.90464932760922,39.658648581929235
-74.87605809320182,39.6586215912893
-74.8474669023015,39.658587562641806
-74.81887576494438,39.658546496022105
-74.79028469116652,39.65849839147287
-74.7616936910038,39.6584432490441
-74.73310277449193,39.65838106879306
-74.70451195166645,39.6583118507844
-74.67592123256271,39.65823559509003
-74.64733062721582,39.658152301789194
-74.6187401456606,39.658061970968426
-74.59014979793164,39.65796460272161
-74.56155959406325,39.6578601971499
-74.53296954408937,39.6577487543618
-74.50437965804362,39.65763027447309
-74.47578994595928,39.65750475760688
-74.44720041786921,39.65737220389359
-74.41861108380589,39.657232613470946
-74.39002195380137,39.657085986483985
-74.36143303788722,39.65693232308505
-74.33284434609459,39.656771623433805
-74.30425588845407,39.656603887697194
-74.27566767499577,39.656429116049495
-74.2470797157493,39.65624730867229
-74.21849202074361,39.65605846575445
-74.16131746356771,39.65565967408895
-75.44802041070832,39.67992269790406
-75.41942114727031,39.680029509664
-75.3908217364796,39.68012927864415
-75.36222218838262,39.68022200474077
-75.33362251302613,39.680307687857464
-75.30502272045719,39.680386327905175
-75.27642282072308,39.680457924802134
-75.24782282387135,39.68052247847392
-75.21922273994973,39.68057998885342
-75.19062257900616,39.68063045588084
-75.16202235108877,39.68067387950373
-75.13342206624579,39.68071025967692
-75.10482173452564,39.68073959636263
-75.0762213659768,39.68076188953032
-75.04762097064784,39.680777139156845
-75.01902055858739,39.680785345226326
-74.9904201398441,39.680786507730254
-74.96181972446668,39.6807806266674
-74.93321932250379,39.68076770204389
-74.90461894400408,39.680747733873176
-74.87601859901616,39.68072072217597
-74.8474182975885,39.68068666698041
-74.81881804976959,39.68064556832186
-74.79021786560767,39.68059742624306
-74.76161775515095,39.68054224079406
-74.73301772844742,39.680480012032234
-74.70441779554487,39.68041074002226
-74.67581796649094,39.680334424836175
-74.647218251333,39.68025106655329
-74.61861866011816,39.680160665260274
-74.59001920289327,39.680063221051114
-74.56141988970491,39.679958734027096
-74.5328207305993,39.679847204296834
-74.50422173562235,39.67972863197628
-74.47562291481957,39.67960301718868
-74.44702427823611,39.67947036006464
-74.41842583591675,39.67933066074201
-74.38982759790574,39.67918391936604
-74.36122957424698,39.67903013608925
-74.33263177498384,39.6788693110715
-74.3040342101592,39.67870144447995
-74.27543688981545,39.6785265364891
-74.2468398239944,39.678344587280726
-74.21824302273733,39.678155597043954
-74.16105025407721,39.67775649427827
-75.47677150446778,39.70190717867632
-75.44816327931595,39.70202112191517
-75.41955489657262,39.70212801699199
-75.39094636629625,39.70222786379562
-75.36233769854557,39.70232066222222
-75.33372890337964,39.702406412175264
-75.30511999085776,39.70248511356559
-75.27651097103957,39.70255676631131
-75.24790185398487,39.702621370337944
-75.21929264975373,39.70267892557826
-75.19068336840637,39.70272943197242
-75.1620740200032,39.702772889467894
-75.1334646146048,39.702809298019474
-75.10485516227183,39.70283865758929
-75.0762456730651,39.702860968146815
-75.04763615704546,39.702876229668846
-75.01902662427386,39.7028844421395
-74.99041708481124,39.702885605550236
-74.96180754871862,39.702879719899855
-74.93319802605694,39.70286678519446
-74.90458852688717,39.702846801447514
-74.87597906127017,39.70281976867981
-74.84736963926679,39.70278568691945
-74.81876027093773,39.702744556201885
-74.79015096634363,39.70269637656991
-74.7615417355449,39.70264114807362
-74.73293258860187,39.70257887077046
-74.70432353557464,39.7025095447252
-74.67571458652313,39.70243317000995
-74.64710575150701,39.70234974670413
-74.61849704058568,39.70225927489452
-74.58988846381833,39.70216175467521
-74.56128003126376,39.702057186147606
-74.53267175298053,39.70194556942049
-74.50406363902682,39.70182690460992
-74.47545569946047,39.70170119183931
-74.4468479443389,39.701568431239416
-74.41824038371914,39.701428622948285
-74.38963302765781,39.70128176711132
-74.36102588621104,39.70112786388125
-74.3324189694345,39.70096691341812
-74.30381228738338,39.700798915889294
-74.27520585011233,39.70062387146947
-74.24659966767545,39.70044178034069
-74.2179937501263,39.70025264269229
-74.18938810751784,39.70005645872095
-74.13217768733176,39.69964295263276
-75.50554084630544,39.723884343389706
-75.44830630551509,39.72411946113956
-75.41968879340804,39.724226439585735
-75.39107113358726,39.724326364261856
-75.36245333612382,39.72441923506399
-75.33383541108908,39.72450505189549
-75.3052173685547,39.72458381466705
-75.27659921859258,39.72465552329673
-75.24798097127488,39.724720177709905
-75.21936263667396,39.72477777783931
-75.19074422486241,39.72482832362501
-75.16212574591292,39.7248718150144
-75.13350720989838,39.724908251962226
-75.1048886268918,39.72493763443059
-75.0762700069663,39.724959962388894
-75.04765136019506,39.72497523581393
-75.01903269665134,39.72498345468977
-74.99041402640842,39.7249846190079
-74.9617953595396,39.72497872876708
-74.93317670611818,39.724965783973445
-74.90455807621743,39.72494578464049
-74.87593947991056,39.724918730788985
-74.84732092727072,39.724884622447114
-74.81870242837094,39.72484345965035
-74.79008399328416,39.72479524244154
-74.76146563208312,39.724739970870836
-74.73284735484049,39.72467764499577
-74.70422917162867,39.724608264881184
-74.67561109251992,39.724531830599275
-74.64699312758617,39.72444834222957
-74.61837528689922,39.72435779985894
-74.58975758053053,39.72426020358159
-74.56114001855121,39.72415555349909
-74.53252261103218,39.72404384972031
-74.50390536804389,39.723925092361476
-74.47528829965651,39.72379928154616
-74.44667141593978,39.72366641740524
-74.41805472696305,39.723526500076986
-74.38943824279524,39.72337952970694
-74.36082197350477,39.723225506448046
-74.33220592915967,39.72306443046051
-74.3035901198274,39.72289630191195
-74.27497455557493,39.72272112097726
-74.24635924646866,39.722538887838695
-74.21774420257447,39.72234960268585
-74.1891294339576,39.722153265715626
-75.53432845592604,39.74585417548987
-75.50570230856573,39.74598241447087
-75.44844948949878,39.746217715564875
-75.41982283795724,39.74632477743294
-75.39119603852099,39.74642478003066
-75.36256910127341,39.74651772325396
-75.33394203629821,39.74660360700605
-75.30531485367939,39.746682431197556
-75.2766875635012,39.746754195746405
-75.24806017584814,39.746818900577914
-75.2194327008049,39.746876545624694
-75.19080514845639,39.74692713082676
-75.1621775288877,39.74697065613143
-75.13354985218403,39.747007121493425
-75.10492212843073,39.747036526874744
-75.07629436771326,39.74705887224481
-75.04766658011715,39.74707415758033
-75.01903877572802,39.747082382865415
-74.99041096463147,39.747083548091496
-74.96178315691317,39.74707765325736
-74.93315536265874,39.747064698369144
-74.90452759195381,39.747044683440315
-74.87589985488391,39.747017608491745
-74.84727216153456,39.746983473551595
-74.81864452199113,39.74694227865541
-74.79001694633887,39.746894023846075
-74.76138944466292,39.74683870917381
-74.73276202704825,39.74677633469622
-74.70413470357961,39.74670690047822
-74.67550748434161,39.7466304065921
-74.64688037941852,39.7465468531175
-74.61825339889447,39.74645624014138
-74.58962655285325,39.746358567758065
-74.56099985137837,39.74625383606923
-74.53237330455299,39.74614204518393
-74.50374692246,39.74602319521849
-74.47512071518183,39.74589728629665
-74.4464946928006,39.74576431854947
-74.41786886539796,39.745624292115345
-74.3892432430552,39.74547720714004
-74.36061783585308,39.74532306377665
-74.33199265387191,39.745161862185626
-74.30336770719153,39.74499360253475
-74.27474300589121,39.744818284999155
-74.24611856004971,39.74463590976131
-74.2174943797452,39.74444647701104
-74.10300051543975,39.74361817493903
-75.53449924522869,39.76795206165905
-75.50586394896895,39.768080400625045
-75.41995703040124,39.76842303052143
-75.3913210812661,39.76852311108992
-75.36268499415067,39.768616126780046
-75.33404877915102,39.76870207749496
-75.3054124463635,39.76878096314515
-75.27677600588476,39.76885278364847
-75.2481394678116,39.76891753893009
-75.21950284224113,39.7689752289226
-75.19086613927061,39.76902585356589
-75.16222936899746,39.76906941280725
-75.1335925415193,39.76910590660132
-75.10495566693383,39.769135334910054
-75.07631875533886,39.76915769770286
-75.0476818168323,39.76917299495641
-75.0190448615121,39.76918122665477
-74.9904078994763,39.76918239278938
-74.96177094082286,39.76917649335902
-74.9331339956498,39.76916352836984
-74.90449707405513,39.76914349783533
-74.87586018613672,39.769116401776365
-74.84722334199246,39.769082240221174
-74.8185865517201,39.76904101320531
-74.78994982541727,39.768992720771706
-74.76131317318142,39.7689373629707
-74.73267660510993,39.76887493985992
-74.70404013129992,39.768805451504385
-74.6754037618483,39.76872889797646
-74.6467675068518,39.76864527935587
-74.61813137640685,39.768554595729704
-74.58949538060959,39.768456847192425
-74.56085952955594,39.76835203384581
-74.5322238333414,39.768240155799006
-74.50358830206119,39.76812121316855
-74.47495294581016,39.76799520607831
-74.44631777468274,39.76786213465949
-74.41768279877297,39.76772199905068
-74.38904802817446,39.76757479939781
-74.36041347298035,39.767420535854185
-74.33177914328331,39.767259208580434
-74.3031450491755,39.76709081774454
-74.27451120074859,39.76691536352188
-74.24587760809365,39.76673284609514
-74.21724428130125,39.76654326565436
-74.18861123046129,39.76634662239696
-75.56331448955369,39.789914354021356
-75.534670222987,39.79004986282574
-75.50602576773353,39.79017830183983
-75.47738113389997,39.79029967092981
-75.42009137092133,39.79052119883907
-75.39144626199153,39.790621357427526
-75.36280101491218,39.79071444563026
-75.33415563979173,39.79080046335027
-75.3055101467389,39.79087941049796
-75.27686454586271,39.79095128699104
-75.24821884727241,39.79101609275467
-75.21957306107743,39.79107382772125
-75.19092719738745,39.79112449183068
-75.16228126631229,39.79116808503015
-75.13363527796191,39.791204607274246
-75.10498924244644,39.79123405852491
-75.07634316987607,39.79125643875143
-75.04769707036107,39.79127174793052
-75.01905095401183,39.79127998604622
-74.99040483093873,39.791281153089926
-74.96175871125213,39.79127524906045
-74.93311260506249,39.79126227396392
-74.90446652248013,39.791242227813875
-74.87582047361538,39.7912151106312
-74.84717446857846,39.791180922444134
-74.81852851747954,39.79113966328831
-74.78988263042861,39.79109133320672
-74.76123681753556,39.79103593224973
-74.7325910889101,39.79097346047506
-74.70394545466176,39.79090391794778
-74.67529992489986,39.7908273047404
-74.64665450973348,39.7907436209327
-74.61800921927144,39.79065286661191
-74.5893640636223,39.79055504187256
-74.56071905289431,39.79045014681657
-74.5320741971954,39.79033818155327
-74.50342950663315,39.79021914619929
-74.47478499131479,39.790093040878666
-74.44614066134716,39.789959865722764
-74.41749652683663,39.78981962087035
-74.38885259788923,39.78967230646753
-74.36020888461044,39.789517922667784
-74.33156539710535,39.78935646963196
-74.3029221454785,39.78918794752826
-74.27427913983388,39.78901235653224
-74.245636390275,39.78882969682683
-74.21699390690473,39.78863996860231
-74.1883516998254,39.78844317205634
-75.59214806126614,39.81186927496678
-75.56349482486769,39.81201196455164
-75.53484138943217,39.81214757897746
-75.50618776507825,39.812276118102865
-75.47753396192506,39.812397581793896
-75.44887999009208,39.81251196992394
-75.42022585969919,39.812619282373745
-75.36291716371485,39.81281267979261
-75.33426261836485,39.812898764560074
-75.30560795493771,39.81297777324411
-75.27695318355485,39.81304970576235
-75.24829831433792,39.81311456203984
-75.21964335740878,39.813172342008954
-75.19098832288951,39.813223045609476
-75.16233322090234,39.813266672788515
-75.13367806156964,39.813303223500604
-75.10502285501396,39.81333269770767
-75.07636761135787,39.813355095378945
-75.0477123407241,39.813370416491125
-75.01905705323543,39.8133786610282
-74.99040175901462,39.81337982898159
-74.9617464681845,39.813373920350074
-74.93309119086787,39.813360935139826
-74.90443593718753,39.813340873364375
-74.87578071726618,39.81331373504462
-74.84712554122646,39.813279520208866
-74.81847041919094,39.81323822889277
-74.78981536128205,39.813189861139406
-74.76116037762206,39.813134416999155
-74.73250547833312,39.81307189652983
-74.70385067353713,39.81300229979661
-74.67519597335587,39.81292562687205
-74.64654138791077,39.81284187783605
-74.6178869273231,39.81275105277594
-74.5892326017138,39.81265315178637
-74.56057842120356,39.81254817496941
-74.53192439591268,39.8124361224345
-74.50327053596118,39.812316994298406
-74.47461685146865,39.81219079068532
-74.44596335255436,39.812057511726806
-74.4173100493371,39.81191715756175
-74.38865695193526,39.81176972833647
-74.36000407046679,39.81161522420465
-74.33135141504911,39.81145364532729
-74.30269899579916,39.81128499187283
-74.27404682283337,39.811109264017055
-74.2453949062676,39.8109264619431
-74.21674325621717,39.810736585841475
-74.18809188279677,39.81053963591012
-75.62099998008968,39.833816807891175
-75.59233777436033,39.83396668920127
-75.56367535921882,39.83410948998779
-75.53501274479578,39.834245210101834
-75.50634994122234,39.83437384940187
-75.47768695863002,39.83449540775376
-75.44902380715072,39.83460988503072
-75.42036049691679,39.834717281113385
-75.33436971501514,39.83499698111249
-75.30570587109226,39.83507605137179
-75.27704191908107,39.83514803995064
-75.24837786911564,39.83521294677395
-75.21971373133029,39.835270771774034
-75.1910495158595,39.83532151489059
-75.16238523283792,39.835365176070695
-75.1337208924004,39.83540175526881
-75.10505650468187,39.83543125244678
-75.07639207981738,39.83545366757385
-75.04772762794208,39.83546900062665
-75.01906315919115,39.83547725158917
-74.99039868369984,39.835478420452816
-74.96173421160337,39.835472507216366
-74.93306975303699,39.83545951188599
-74.90440531813591,39.83543943447524
-74.87574091703532,39.83541227500505
-74.84707655987025,39.83537803350376
-74.8184122567757,39.83533671000707
-74.78974801788655,39.835288304558084
-74.76108385333751,39.835232817207256
-74.73241977326313,39.8351702480125
-74.70375578779779,39.835100597039045
-74.67509190707564,39.83502386435953
-74.64642814123059,39.834940050053994
